codigo_servico,servico,unidade,data_vigencia,valor_maximo,tipo_valor,periodicidade,cnpj
1001,exportação: edição de contrato de câmbio,por operacao,2021-07-02,0.0,real,por evento,9526594
1002,exportação: edição de contrato de câmbio via internet,por operacao,2021-07-02,0.0,real,por evento,9526594
1003,exportação: liquidação com ordem de pagamento,por operacao,2021-07-02,0.0,real,por evento,9526594
1004,exportação: conferência de documentos,por operacao,2021-07-02,0.0,real,por evento,9526594
1005,exportação: câmbio simplicado (todas as despesas do cliente no banco),por operacao,2021-07-02,0.0,real,por evento,9526594
1006,importação: edição de contrato de câmbio,por operacao,2021-07-02,0.0,real,por evento,9526594
1007,importação: emissão de ordem de pagamento,por operacao,2021-07-02,0.0,real,por evento,9526594
1008,importação: demais tarifas (não incluem despesas no exteior),por operacao,2021-07-02,0.0,real,por evento,9526594
1009,importação: câmbio simplificado(todas as despesas do cliente no banco),por operacao,2021-07-02,0.0,real,por evento,9526594
1010,financeiro -ingresso de recursos: edição de contrato de câmbio,por operacao,2021-07-02,0.0,real,por evento,9526594
1011,financeiro-ingresso de recursos:edição de cont. de câmbio via internet,por operacao,2021-07-02,0.0,real,por evento,9526594
1012,financeiro -ingresso de recursos: liquidação com ordem de pagamento,por operacao,2021-07-02,0.0,real,por evento,9526594
1013,financeiro - ingresso de recursos: confecção de rof,por operacao,2021-07-02,0.0,real,por evento,9526594
1014,financeiro - ingresso de recursos : confecção de esquema de rof,por operacao,2021-07-02,0.0,real,por evento,9526594
1015,financeiro - ingresso de recursos: confecção de cadastro no cademp,por operacao,2021-07-02,0.0,real,por evento,9526594
1016,financeiro -remessa de recursos: edição de contrato de câmbio,por operacao,2021-07-02,0.0,real,por evento,9526594
1017,financeiro-remessa de recursos: edição de cont. de câmbio via internet,por operacao,2021-07-02,0.0,real,por evento,9526594
1018,financeiro - remessa de recursos: emissão de ordem de pagamento,por operacao,2021-07-02,0.0,real,por evento,9526594
1019,financeiro - remessa de recursos: alteração de rof,por operacao,2021-07-02,0.0,real,por evento,9526594
0101,confecção de ficha cadastral,por cliente,2017-04-03,200.0,real,por evento,7747410
0101,confecção de ficha cadastral,por cliente,2017-08-22,10.0,percentual,por evento,3881423
0102,renovação de ficha cadastral,por cliente,2017-11-10,10.0,percentual,a cada 30 dias,3881423
0103,consultas a serviços de proteção ao crédito,por consulta,2008-05-09,0.0,real,por evento,3881423
0801,abertura de crédito,por operacao,2013-08-30,1500.0,real,por evento,3881423
0802,renegociação de dívida,por operacao,2008-05-09,0.0,real,por evento,3881423
0805,rescisão contratual (quitação antecipada),por operacao,2008-05-09,0.0,real,por evento,3881423
0901,segunda via de documento,por copia,2013-08-29,50.0,real,por evento,3881423
0101,confecção de ficha cadastral,por cliente,2020-11-03,1500.0,real,por evento,36583700
0102,renovação de ficha cadastral,por cliente,2020-11-03,1500.0,real,a cada 365 dias,36583700
0103,consultas a serviços de proteção ao crédito,por consulta,2020-11-03,1500.0,real,por evento,36583700
0802,renegociação de dívida,por operacao,2020-11-03,1000.0,real,por evento,36583700
0901,segunda via de documento,por copia,2020-11-03,15.0,real,por evento,36583700
0101,confecção de ficha cadastral,por cliente,2008-04-01,250.0,real,por evento,33132044
0102,renovação de ficha cadastral,por cliente,2008-04-01,200.0,real,a cada 90 dias,33132044
0103,consultas a serviços de proteção ao crédito,por consulta,1997-01-24,45.0,real,por evento,33132044
0301,talão-10 folhas,por talao,2008-04-01,10.0,real,por evento,33132044
0302,talão-20 folhas (segundo talão no mês),por talao,2008-04-01,20.0,real,por evento,33132044
0303,cheque administrativo,por cheque,2008-04-01,20.0,real,por evento,33132044
0304,cheque avulso,por cheque,2008-04-01,20.0,real,por evento,33132044
0305,cheque devolvido por insuficiência de fundos,por cheque,2008-04-01,20.0,real,por evento,33132044
0306,oposição/sustação de pagamento de cheque,por cheque,2008-04-01,25.0,real,por evento,33132044
0308,inclusão no cadastro de cheques sem fundo,por cheque,2008-04-01,25.0,real,por evento,33132044
0309,exclusão do cadastro de cheques sem fundo,por cheque,2008-04-01,25.0,real,por evento,33132044
0310,cobrança de cheque por compensação,por cheque,2008-04-01,1.0,real,por evento,33132044
0311,cheque tb (transferência bancária sem cpmf),por cheque,2008-04-01,20.0,real,por evento,33132044
0312,"cheque administrativo com vl.igual ou superior a r$5.000,00 (vl.fx.+%)",por cheque,2008-04-01,20.0,real,por evento,33132044
0313,"cobrança de cheque por compensação com vl. = ou > r$ 5.000,00(vl.fx+%)",por cheque,2003-05-09,0.1,percentual,por evento,33132044
0314,"cheque tb com valor igual ou superior r$ 5.000,00 (vl.fixo + %)",por cheque,2008-04-01,0.1,percentual,por evento,33132044
0401,abertura de conta,por conta,2008-04-01,75.0,real,por evento,33132044
0402,manutenção de conta ativa,por conta,2008-04-01,30.0,real,a cada 90 dias,33132044
0403,manutenção de conta inativa,por conta,2008-04-01,0.0,real,a cada 0 dias,33132044
0404,"adiant. a deposit., incl. excesso limite de ch. especial",por operacao,2008-04-01,50.0,real,por evento,33132044
0405,concessão de cheque especial/conta garantida,por conta,2008-04-01,75.0,real,por evento,33132044
0406,renovação de cheque especial/conta garantida,por conta,2008-04-01,75.0,real,a cada 30 dias,33132044
0407,débito autorizado em conta-corrente,por operacao,2008-04-01,5.0,real,por evento,33132044
0502,emissão de doc c,por operacao,2008-04-01,20.0,real,por evento,33132044
0503,emissão de doc d,por operacao,2008-04-01,20.0,real,por evento,33132044
0504,ordem de pagamento,por operacao,2008-04-01,50.0,real,por evento,33132044
0506,transferência eletrônica disponível - ted,por operacao,2008-04-01,20.0,real,por evento,33132044
0602,por outros meios,por emissao,2008-04-01,5.0,real,por evento,33132044
0603,"cópias de microfilmes, microfichas ou assemelhados",por emissao,2008-04-01,15.0,real,por evento,33132044
0701,entrada por borderô (listagem de titulos),por titulo,2008-04-01,5.0,real,por evento,33132044
0702,entrada por meio magnético,por titulo,2008-04-01,5.0,real,por evento,33132044
0703,entrada sem registro - por boleto emitido pelo cliente,por titulo,2008-04-01,4.0,real,por evento,33132044
0704,manutenção de título vencido,por titulo,2008-04-01,2.0,real,a cada 45 dias,33132044
0705,envio para protesto,por titulo,2008-04-01,90.0,real,por evento,33132044
0706,sustação de protesto,por titulo,2008-04-01,35.0,real,por evento,33132044
0707,devolução de título,por titulo,2008-04-01,5.0,real,por evento,33132044
0801,abertura de crédito,por operacao,2008-04-01,250.0,real,por evento,33132044
0802,renegociação de dívida,por operacao,2008-04-01,0.0,real,por evento,33132044
0803,substituição de garantia,por operacao,2008-04-01,50.0,real,por evento,33132044
0804,custódia de cheque pré-datado,por operacao,2008-04-01,2.0,real,por evento,33132044
0805,rescisão contratual (quitação antecipada),por operacao,2008-04-01,0.0,real,por evento,33132044
0901,segunda via de documento,por copia,2008-04-01,5.0,real,por evento,33132044
0902,ressarcimento de despesas-telefonema,por chamada,2008-04-01,0.0,real,por evento,33132044
0903,ressarcimento de despesas-fax,por folha,2008-04-01,0.0,real,por evento,33132044
0904,envelopamento de documentos,por envelope,2008-04-01,0.0,real,por evento,33132044
0906,pagamento de funcionários via meio magnético,por funcionario,2008-04-01,10.0,real,por evento,33132044
0101,confecção de ficha cadastral,por cliente,2021-08-30,300.0,real,por evento,37122487
0801,abertura de crédito,por operacao,2018-03-12,5000.0,real,por evento,27098060
0101,confecção de ficha cadastral,por cliente,2012-06-06,900.0,real,por evento,61820817
0102,renovação de ficha cadastral,por cliente,2014-05-02,600.0,real,a cada 360 dias,61820817
0103,consultas a serviços de proteção ao crédito,por consulta,2015-07-24,15.0,real,por evento,61820817
0302,talão-20 folhas (segundo talão no mês),por talao,2008-04-28,12.0,real,por evento,61820817
0303,cheque administrativo,por cheque,2005-01-29,25.0,real,por evento,61820817
0304,cheque avulso,por cheque,2008-04-28,2.5,real,por evento,61820817
0305,cheque devolvido por insuficiência de fundos,por cheque,2008-04-28,2.0,real,por evento,61820817
0306,oposição/sustação de pagamento de cheque,por cheque,2001-04-20,12.0,real,por evento,61820817
0308,inclusão no cadastro de cheques sem fundo,por cheque,2001-04-20,20.0,real,por evento,61820817
0309,exclusão do cadastro de cheques sem fundo,por cheque,2001-04-20,20.0,real,por evento,61820817
0312,"cheque administrativo com vl.igual ou superior a r$5.000,00 (vl.fx.+%)",por cheque,2008-04-28,100.0,percentual,por evento,61820817
0313,"cobrança de cheque por compensação com vl. = ou > r$ 5.000,00(vl.fx+%)",por cheque,2008-04-28,100.0,percentual,por evento,61820817
0401,abertura de conta,por conta,2008-04-28,0.0,real,por evento,61820817
0402,manutenção de conta ativa,por conta,2014-05-02,500.0,real,a cada 30 dias,61820817
0403,manutenção de conta inativa,por conta,2013-10-07,500.0,real,a cada 30 dias,61820817
0404,"adiant. a deposit., incl. excesso limite de ch. especial",por operacao,2012-06-06,50.0,real,por evento,61820817
0405,concessão de cheque especial/conta garantida,por conta,2015-07-24,10.0,percentual,por evento,61820817
0406,renovação de cheque especial/conta garantida,por conta,2015-07-24,10.0,percentual,a cada 30 dias,61820817
0407,débito autorizado em conta-corrente,por operacao,2008-04-28,2.5,real,por evento,61820817
0408,banco domestico-conta principal (com limite de acessos),por conta,2008-04-28,1.0,real,a cada 1 dias,61820817
0409,banco doméstico-conta secundária (com limite de acessos),por conta,2008-04-28,1.0,real,a cada 1 dias,61820817
0502,emissão de doc c,por operacao,2019-06-13,45.0,real,por evento,61820817
0503,emissão de doc d,por operacao,2019-06-13,45.0,real,por evento,61820817
0504,ordem de pagamento,por operacao,2008-04-28,0.0,real,por evento,61820817
0506,transferência eletrônica disponível - ted,por operacao,2019-06-13,45.0,real,por evento,61820817
0602,por outros meios,por emissao,2008-04-28,30.0,real,por evento,61820817
0603,"cópias de microfilmes, microfichas ou assemelhados",por emissao,2008-04-11,7.0,real,por evento,61820817
0701,entrada por borderô (listagem de titulos),por titulo,2019-01-09,20.0,real,por evento,61820817
0702,entrada por meio magnético,por titulo,2018-05-30,11.0,real,por evento,61820817
0703,entrada sem registro - por boleto emitido pelo cliente,por titulo,2018-05-30,11.0,real,por evento,61820817
0704,manutenção de título vencido,por titulo,2018-05-30,22.0,real,a cada 30 dias,61820817
0705,envio para protesto,por titulo,2018-05-30,22.0,real,por evento,61820817
0706,sustação de protesto,por titulo,2018-05-30,22.0,real,por evento,61820817
0707,devolução de título,por titulo,2018-05-30,22.0,real,por evento,61820817
0801,abertura de crédito,por operacao,2015-07-24,10.0,percentual,por evento,61820817
0802,renegociação de dívida,por operacao,2015-06-24,3.0,percentual,por evento,61820817
0803,substituição de garantia,por operacao,2015-08-10,5.0,percentual,por evento,61820817
0804,custódia de cheque pré-datado,por operacao,2014-05-02,3.0,real,por evento,61820817
0805,rescisão contratual (quitação antecipada),por operacao,2015-07-24,15.0,percentual,por evento,61820817
0901,segunda via de documento,por copia,2014-05-02,15.0,real,por evento,61820817
0902,ressarcimento de despesas-telefonema,por chamada,2014-05-02,5.0,real,por evento,61820817
0903,ressarcimento de despesas-fax,por folha,2014-05-02,5.0,real,por evento,61820817
0904,envelopamento de documentos,por envelope,2008-04-28,0.0,real,por evento,61820817
1001,exportação: edição de contrato de câmbio,por operacao,2015-07-24,150.0,real,por evento,61820817
1003,exportação: liquidação com ordem de pagamento,por operacao,2015-07-24,150.0,real,por evento,61820817
1004,exportação: conferência de documentos,por operacao,2015-07-24,900.0,real,por evento,61820817
1005,exportação: câmbio simplicado (todas as despesas do cliente no banco),por operacao,2015-07-24,150.0,real,por evento,61820817
1006,importação: edição de contrato de câmbio,por operacao,2015-07-24,150.0,real,por evento,61820817
1007,importação: emissão de ordem de pagamento,por operacao,2015-07-24,150.0,real,por evento,61820817
1010,financeiro -ingresso de recursos: edição de contrato de câmbio,por operacao,2015-07-24,150.0,real,por evento,61820817
1012,financeiro -ingresso de recursos: liquidação com ordem de pagamento,por operacao,2015-07-24,150.0,real,por evento,61820817
1016,financeiro -remessa de recursos: edição de contrato de câmbio,por operacao,2014-05-02,80.0,real,por evento,61820817
1018,financeiro - remessa de recursos: emissão de ordem de pagamento,por operacao,2007-02-16,50.0,real,por evento,61820817
0101,confecção de ficha cadastral,por cliente,2017-07-07,150.0,real,por evento,17351180
0102,renovação de ficha cadastral,por cliente,2017-07-07,150.0,real,a cada 180 dias,17351180
0103,consultas a serviços de proteção ao crédito,por consulta,2009-12-01,0.0,real,por evento,17351180
0204,cartão multiplo-nacional-anuidade do contrato,por cartao,2019-05-16,200.0,real,a cada 360 dias,17351180
0205,cartão multiplo-nacional-confecção do cartão,por cartao,2019-01-07,0.0,real,por evento,17351180
0208,cartão multiplo adicional-nacional-anuidade do contrato,por cartao,2019-05-16,200.0,real,a cada 360 dias,17351180
0209,cartão multiplo adicional-nacional-confecção do cartão,por cartao,2019-01-07,0.0,real,por evento,17351180
0302,talão-20 folhas (segundo talão no mês),por talao,1997-11-28,6.0,real,por evento,17351180
0303,cheque administrativo,por cheque,1997-11-28,13.0,real,por evento,17351180
0304,cheque avulso,por cheque,1997-11-28,5.0,real,por evento,17351180
0305,cheque devolvido por insuficiência de fundos,por cheque,2008-04-01,15.0,real,por evento,17351180
0306,oposição/sustação de pagamento de cheque,por cheque,1997-11-28,6.0,real,por evento,17351180
0308,inclusão no cadastro de cheques sem fundo,por cheque,1996-07-25,24.0,real,por evento,17351180
0309,exclusão do cadastro de cheques sem fundo,por cheque,2001-04-18,24.0,real,por evento,17351180
